Date Time Value
20160105 0950 12.9
20160105 0955 12.8
20160105 1000 12.7
20160105 1005 12.7
20160105 1010 12.8
20160105 1015 12.8
20160105 1020 12.9
20160105 1025 12.9
20160105 1030 13.0
20160105 1035 13.0
20160105 1040 13.0
20160105 1045 13.0
20160105 1050 13.0
20160105 1055 13.1
20160105 1100 13.1
20160105 1105 13.2
20160105 1110 13.1
20160105 1115 13.0
20160105 1120 12.9
20160105 1125 12.8
20160105 1130 12.8
20160105 1135 13.1
20160105 1140 13.5
20160105 1145 13.6
20160105 1150 13.6
20160105 1155 13.6
20160105 1200 13.6
20160105 1205 13.6
20160105 1210 13.5
20160105 1215 13.5
20160105 1220 13.3
20160105 1225 12.7
20160105 1230 12.3
20160105 1235 12.0
20160105 1240 12.1
20160105 1245 12.1
20160105 1250 12.2
20160105 1255 12.6
20160105 1300 13.1
20160105 1305 13.3
20160105 1310 13.3
20160105 1315 13.2
20160105 1320 13.1
20160105 1325 13.2
20160105 1330 12.9
20160105 1335 12.5
20160105 1340 12.3
20160105 1345 12.3
20160105 1350 12.1
20160105 1355 12.1
20160105 1400 12.2
20160105 1405 12.2
20160105 1410 12.2
20160105 1415 12.1
20160105 1420 12.0
20160105 1425 12.0
20160105 1430 12.0
20160105 1435 12.0
20160105 1440 12.0
20160105 1445 12.1
20160105 1450 12.1
20160105 1455 12.2
20160105 1500 12.2
20160105 1505 12.2
20160105 1510 12.1
20160105 1515 12.1
20160105 1520 12.0
20160105 1525 11.8
20160105 1530 11.7
20160105 1535 11.7
20160105 1540 11.7
20160105 1545 11.7
20160105 1550 11.7
20160105 1555 11.7
20160105 1600 11.7
20160105 1605 11.7
20160105 1610 11.8
20160105 1615 11.9
20160105 1620 12.0
20160105 1625 12.1
20160105 1630 12.3
20160105 1635 12.4
20160105 1640 12.4
20160105 1645 12.8
20160105 1650 12.8
20160105 1655 12.9
20160105 1700 13.1
20160105 1705 13.4
20160105 1710 13.6
20160105 1715 13.7
20160105 1720 13.8
20160105 1725 13.7
20160105 1730 13.7
20160105 1735 14.0
20160105 1740 14.2
20160105 1745 14.0
20160105 1750 14.1
20160105 1755 14.2
20160105 1800 14.2
20160105 1805 14.1
20160105 1810 14.4
20160105 1815 14.7
20160105 1820 14.9
20160105 1825 14.8
20160105 1830 14.5
20160105 1835 14.9
20160105 1840 15.3
20160105 1845 15.3
20160105 1850 15.2
20160105 1855 15.1
20160105 1900 15.2
20160105 1905 15.4
20160105 1910 15.6
20160105 1915 15.8
20160105 1920 15.5
20160105 1925 15.6
20160105 1930 15.7
20160105 1935 15.2
20160105 1940 15.3
20160105 1945 15.5
20160105 1950 15.2
20160105 1955 14.5
20160105 2000 13.9
20160105 2005 13.3
20160105 2010 12.7
20160105 2015 12.4
20160105 2020 12.6
20160105 2025 12.7
20160105 2030 12.9
20160105 2035 12.9
20160105 2040 13.0
20160105 2045 13.4
20160105 2050 13.8
20160105 2055 14.0
20160105 2100 14.2
20160105 2105 14.5
20160105 2110 14.1
20160105 2115 14.0
20160105 2120 13.9
20160105 2125 14.0
20160105 2130 14.3
20160105 2135 14.4
20160105 2140 14.1
20160105 2145 13.8
20160105 2150 13.9
20160105 2155 13.8
20160105 2200 13.8
20160105 2205 14.6
20160105 2210 14.6
20160105 2215 14.4
20160105 2220 14.4
20160105 2225 14.6
20160105 2230 14.6
20160105 2235 14.9
20160105 2240 15.0
20160105 2245 14.6
20160105 2250 14.7
20160105 2255 14.4
20160105 2300 14.1
20160105 2305 14.0
20160105 2310 13.9
20160105 2315 14.3
20160105 2320 14.5
20160105 2325 14.3
20160105 2330 14.5
20160105 2335 14.4
20160105 2340 14.4
20160105 2345 14.3
20160105 2350 14.3
20160105 2355 14.3
20160106 0000 14.2
20160106 0005 14.1
20160106 0010 14.1
20160106 0015 14.0
20160106 0020 13.8
20160106 0025 13.7
20160106 0030 13.5
20160106 0035 13.5
20160106 0040 13.4
20160106 0045 13.3
20160106 0050 13.2
20160106 0055 13.1
20160106 0100 13.1
20160106 0105 12.9
20160106 0110 12.9
20160106 0115 12.8
20160106 0120 12.7
20160106 0125 12.7
20160106 0130 12.8
20160106 0135 12.7
20160106 0140 12.7
20160106 0145 12.7
20160106 0150 12.7
20160106 0155 12.7
20160106 0200 12.8
20160106 0205 12.8
20160106 0210 12.8
20160106 0215 12.9
20160106 0220 12.9
20160106 0225 12.8
20160106 0230 12.9
20160106 0235 12.8
20160106 0240 12.8
20160106 0245 12.7
20160106 0250 12.7
20160106 0255 12.6
20160106 0300 12.4
20160106 0305 12.4
20160106 0310 12.4
20160106 0315 12.5
20160106 0320 12.5
20160106 0325 12.3
20160106 0330 12.2
20160106 0335 12.0
20160106 0340 12.0
20160106 0345 11.9
20160106 0350 11.9
20160106 0355 11.8
20160106 0400 12.0
20160106 0405 11.8
20160106 0410 11.8
20160106 0415 12.1
20160106 0420 12.2
20160106 0425 12.0
20160106 0430 11.8
20160106 0435 12.0
20160106 0440 12.2
20160106 0445 12.4
20160106 0450 12.6
20160106 0455 12.8
20160106 0500 12.8
20160106 0505 12.8
20160106 0510 12.7
20160106 0515 12.6
20160106 0520 12.6
20160106 0525 12.7
20160106 0530 12.7
20160106 0535 12.8
20160106 0540 12.8
20160106 0545 12.7
20160106 0550 12.8
20160106 0555 12.7
20160106 0600 12.5
20160106 0605 12.4
20160106 0610 12.3
20160106 0615 12.3
20160106 0620 12.3
20160106 0625 12.3
20160106 0630 12.2
20160106 0635 12.3
20160106 0640 12.3
20160106 0645 12.4
20160106 0650 12.4
20160106 0655 12.5
20160106 0700 12.6
20160106 0705 12.5
20160106 0710 12.6
20160106 0715 12.5
20160106 0720 12.3
20160106 0725 12.2
20160106 0730 12.3
20160106 0735 12.3
20160106 0740 12.4
20160106 0745 12.5
20160106 0750 12.3
20160106 0755 12.4
20160106 0800 12.3
20160106 0805 12.2
20160106 0810 11.9
20160106 0815 11.7
20160106 0820 11.6
20160106 0825 11.4
20160106 0830 11.3
20160106 0835 11.0
20160106 0840 10.9
20160106 0845 10.9
20160106 0850 10.8
20160106 0855 10.9
20160106 0900 11.1
20160106 0905 11.3
20160106 0910 11.3
20160106 0915 11.2
20160106 0920 11.1
20160106 0925 10.9
20160106 0930 10.9
20160106 0935 10.9
20160106 0940 10.6
20160106 0945 10.7
20160106 0950 10.4
20160106 0955 10.6
20160106 1000 10.8
20160106 1005 10.7
20160106 1010 10.8
20160106 1015 10.8
20160106 1020 11.0
20160106 1025 10.9
20160106 1030 10.9
20160106 1035 10.9
20160106 1040 10.8
20160106 1045 10.9
20160106 1050 11.2
20160106 1055 11.0
20160106 1100 11.0
20160106 1105 10.8
20160106 1110 10.9
20160106 1115 10.8
20160106 1120 10.6
20160106 1125 10.4
20160106 1130 10.7
20160106 1135 10.5
20160106 1140 10.8
20160106 1145 10.9
20160106 1150 10.5
20160106 1155 10.0
20160106 1200 9.8
20160106 1205 9.3
20160106 1210 9.2
20160106 1215 9.2
20160106 1220 9.0
20160106 1225 8.9
20160106 1230 8.8
20160106 1235 8.8
20160106 1240 8.9
20160106 1245 9.0
20160106 1250 9.1
20160106 1255 9.1
20160106 1300 9.1
20160106 1305 9.0
20160106 1310 9.1
20160106 1315 9.1
20160106 1320 9.1
20160106 1325 9.1
20160106 1330 9.0
20160106 1335 8.9
20160106 1340 9.1
20160106 1345 9.3
20160106 1350 9.5
20160106 1355 9.5
20160106 1400 9.5
20160106 1405 9.4
20160106 1410 9.3
20160106 1415 9.3
20160106 1420 9.2
20160106 1425 9.2
20160106 1430 9.3
20160106 1435 9.2
20160106 1440 9.2
20160106 1445 9.2
20160106 1450 9.1
20160106 1455 9.3
20160106 1500 9.5
20160106 1505 9.6
20160106 1510 9.7
20160106 1515 9.8
20160106 1520 9.8
20160106 1525 9.7
20160106 1530 9.7
20160106 1535 9.8
20160106 1540 9.8
20160106 1545 9.9
20160106 1550 10.2
20160106 1555 10.6
20160106 1600 10.5
20160106 1605 10.6
20160106 1610 10.6
20160106 1615 10.6
20160106 1620 10.6
20160106 1625 10.6
20160106 1630 10.8
20160106 1635 10.8
20160106 1640 10.7
20160106 1645 10.8
20160106 1650 10.6
20160106 1655 10.6
20160106 1700 10.7
20160106 1705 10.3
20160106 1710 8.8
20160106 1715 9.1
20160106 1720 9.2
20160106 1725 9.7
20160106 1730 9.6
20160106 1735 9.5
20160106 1740 9.5
20160106 1745 9.6
20160106 1750 9.6
20160106 1755 9.7
20160106 1800 9.8
20160106 1805 9.9
20160106 1810 10.1
20160106 1815 10.3
20160106 1820 10.6
20160106 1825 11.4
20160106 1830 11.7
20160106 1835 11.6
20160106 1840 11.1
20160106 1845 11.3
20160106 1850 12.0
20160106 1855 12.8
20160106 1900 12.9
20160106 1905 12.9
20160106 1910 13.0
20160106 1915 13.2
20160106 1920 13.3
20160106 1925 13.6
20160106 1930 13.6
20160106 1935 13.6
20160106 1940 13.7
20160106 1945 13.5
20160106 1950 13.5
20160106 1955 12.8
20160106 2000 12.3
20160106 2005 12.3
20160106 2010 12.3
20160106 2015 12.1
20160106 2020 12.1
20160106 2025 12.2
20160106 2030 12.4
20160106 2035 12.5
20160106 2040 12.8
20160106 2045 12.7
20160106 2050 11.0
20160106 2055 10.6
20160106 2100 10.8
20160106 2105 10.9
20160106 2110 11.2
20160106 2115 11.2
20160106 2120 11.6
20160106 2125 11.7
20160106 2130 11.9
20160106 2135 11.9
20160106 2140 12.0
20160106 2145 12.2
20160106 2150 12.0
20160106 2155 12.4
20160106 2200 12.4
20160106 2205 12.3
20160106 2210 12.1
20160106 2215 12.0
20160106 2220 11.7
20160106 2225 11.5
20160106 2230 11.2
20160106 2235 10.9
20160106 2240 10.7
20160106 2245 10.4
20160106 2250 10.5
20160106 2255 10.5
20160106 2300 10.7
20160106 2305 11.1
20160106 2310 11.2
20160106 2315 11.1
20160106 2320 10.8
20160106 2325 10.5
20160106 2330 10.4
20160106 2335 10.4
20160106 2340 10.4
20160106 2345 10.4
20160106 2350 10.4
20160106 2355 10.4
20160107 0000 10.4
20160107 0005 10.4
20160107 0010 10.3
20160107 0015 10.4
20160107 0020 10.4
20160107 0025 10.4
20160107 0030 10.3
20160107 0035 10.2
20160107 0040 10.0
20160107 0045 9.9
20160107 0050 9.9
20160107 0055 9.9
20160107 0100 10.1
20160107 0105 9.9
20160107 0110 9.7
20160107 0115 9.6
20160107 0120 9.6
20160107 0125 9.6
20160107 0130 9.8
20160107 0135 9.8
20160107 0140 9.8
20160107 0145 9.8
20160107 0150 9.7
20160107 0155 9.7
20160107 0200 9.6
20160107 0205 9.4
20160107 0210 9.2
20160107 0215 9.1
20160107 0220 9.0
20160107 0225 9.0
20160107 0230 9.1
20160107 0235 9.1
20160107 0240 9.1
20160107 0245 9.0
20160107 0250 9.1
20160107 0255 9.2
20160107 0300 9.2
20160107 0305 9.3
20160107 0310 9.2
20160107 0315 9.2
20160107 0320 9.2
20160107 0325 9.3
20160107 0330 9.3
20160107 0335 9.4
20160107 0340 9.7
20160107 0345 9.9
20160107 0350 10.3
20160107 0355 11.0
20160107 0400 10.7
20160107 0405 10.1
20160107 0410 9.9
20160107 0415 9.7
20160107 0420 9.7
20160107 0425 9.5
20160107 0430 9.7
20160107 0435 9.8
20160107 0440 9.8
20160107 0445 9.7
20160107 0450 9.7
20160107 0455 9.6
20160107 0500 9.6
20160107 0505 9.7
20160107 0510 9.7
20160107 0515 9.6
20160107 0520 9.6
20160107 0525 9.7
20160107 0530 9.7
20160107 0535 9.7
20160107 0540 9.8
20160107 0545 9.9
20160107 0550 9.9
20160107 0555 9.9
20160107 0600 9.9
20160107 0605 9.9
20160107 0610 9.8
20160107 0615 9.8
20160107 0620 9.8
20160107 0625 9.9
20160107 0630 9.9
20160107 0635 10.0
20160107 0640 10.0
20160107 0645 10.0
20160107 0650 9.9
20160107 0655 9.7
20160107 0700 9.7
20160107 0705 9.7
20160107 0710 9.5
20160107 0715 9.4
20160107 0720 9.4
20160107 0725 9.7
20160107 0730 9.7
20160107 0735 9.7
20160107 0740 9.7
20160107 0745 9.7
20160107 0750 9.7
20160107 0755 9.6
20160107 0800 9.6
20160107 0805 9.5
20160107 0810 9.5
20160107 0815 9.4
20160107 0820 9.4
20160107 0825 9.3
20160107 0830 9.5
20160107 0835 9.5
20160107 0840 9.4
20160107 0845 9.3
20160107 0850 9.0
20160107 0855 8.9
20160107 0900 9.0
20160107 0905 9.1
20160107 0910 9.1
20160107 0915 9.1
20160107 0920 9.1
20160107 0925 9.1
20160107 0930 9.1
20160107 0935 9.0
20160107 0940 8.8
20160107 0945 8.6
20160107 0950 8.6
20160107 0955 8.5
20160107 1000 8.3
20160107 1005 8.3
20160107 1010 8.3
20160107 1015 8.4
20160107 1020 8.5
20160107 1025 8.6
20160107 1030 8.7
20160107 1035 8.7
20160107 1040 8.7
20160107 1045 8.7
20160107 1050 8.6
20160107 1055 8.6
20160107 1100 8.6
20160107 1105 8.6
20160107 1110 8.7
20160107 1115 9.0
20160107 1120 9.2
20160107 1125 9.3
20160107 1130 9.2
20160107 1135 9.2
20160107 1140 9.0
20160107 1145 8.9
20160107 1150 8.7
20160107 1155 8.6
20160107 1200 8.6
20160107 1205 8.5
20160107 1210 8.5
20160107 1215 8.5
20160107 1220 7.9
20160107 1225 8.0
20160107 1230 8.0
20160107 1235 7.8
20160107 1240 7.5
20160107 1245 7.7
20160107 1250 7.8
20160107 1255 7.6
20160107 1300 7.6
20160107 1305 7.7
20160107 1310 7.8
20160107 1315 7.8
20160107 1320 7.4
20160107 1325 6.9
20160107 1330 8.0
20160107 1335 8.7
20160107 1340 8.8
20160107 1345 9.2
20160107 1350 9.1
20160107 1355 9.2
20160107 1400 9.2
20160107 1405 9.4
20160107 1410 9.5
20160107 1415 9.5
20160107 1420 9.4
20160107 1425 9.5
20160107 1430 9.2
20160107 1435 8.4
20160107 1440 8.1
20160107 1445 8.4
20160107 1450 8.5
20160107 1455 8.7
20160107 1500 9.1
20160107 1505 8.6
20160107 1510 8.5
20160107 1515 8.8
20160107 1520 8.4
20160107 1525 7.9
20160107 1530 8.1
20160107 1535 8.4
20160107 1540 8.6
20160107 1545 9.2
20160107 1550 9.7
20160107 1555 10.0
20160107 1600 10.2
20160107 1605 10.1
20160107 1610 9.8
20160107 1615 9.6
20160107 1620 9.5
20160107 1625 9.4
20160107 1630 9.3
20160107 1635 9.2
20160107 1640 9.1
20160107 1645 9.1
20160107 1650 9.1
20160107 1655 9.0
20160107 1700 9.1
20160107 1705 8.8
20160107 1710 8.9
20160107 1715 9.0
20160107 1720 9.5
20160107 1725 10.0
20160107 1730 10.8
20160107 1735 11.1
20160107 1740 11.4
20160107 1745 11.5
20160107 1750 11.8
20160107 1755 12.4
20160107 1800 12.5
20160107 1805 12.7
20160107 1810 12.8
20160107 1815 12.6
20160107 1820 12.8
20160107 1825 12.4
20160107 1830 12.6
20160107 1835 13.3
20160107 1840 13.5
20160107 1845 13.6
20160107 1850 13.6
20160107 1855 13.6
20160107 1900 13.7
20160107 1905 13.3
20160107 1910 13.0
20160107 1915 13.3
20160107 1920 13.5
20160107 1925 13.7
20160107 1930 13.7
20160107 1935 13.8
20160107 1940 13.9
20160107 1945 14.4
20160107 1950 14.2
20160107 1955 13.5
20160107 2000 13.5
20160107 2005 13.9
20160107 2010 13.7
20160107 2015 13.8
20160107 2020 13.6
20160107 2025 13.8
20160107 2030 14.2
20160107 2035 14.5
20160107 2040 14.5
20160107 2045 14.6
20160107 2050 14.7
20160107 2055 14.5
20160107 2100 14.7
20160107 2105 14.5
20160107 2110 14.3
20160107 2115 14.3
20160107 2120 14.8
20160107 2125 14.9
20160107 2130 14.4
20160107 2135 14.3
20160107 2140 14.6
20160107 2145 14.7
20160107 2150 15.1
20160107 2155 14.8
20160107 2200 13.9
20160107 2205 13.9
20160107 2210 14.3
20160107 2215 14.5
20160107 2220 14.5
20160107 2225 14.9
20160107 2230 15.1
20160107 2235 14.9
20160107 2240 14.9
20160107 2245 15.1
20160107 2250 15.0
20160107 2255 14.9
20160107 2300 14.7
20160107 2305 14.7
20160107 2310 14.8
20160107 2315 14.8
20160107 2320 15.0
20160107 2325 14.8
20160107 2330 14.9
20160107 2335 14.9
20160107 2340 14.7
20160107 2345 14.5
20160107 2350 14.4
20160107 2355 14.3
20160108 0000 14.3
20160108 0005 14.1
20160108 0010 14.0
20160108 0015 13.9
20160108 0020 13.8
20160108 0025 13.6
20160108 0030 13.5
20160108 0035 13.5
20160108 0040 13.4
20160108 0045 13.3
20160108 0050 13.2
20160108 0055 13.1
20160108 0100 13.0
20160108 0105 12.9
20160108 0110 12.8
20160108 0115 12.8
20160108 0120 12.6
20160108 0125 12.6
20160108 0130 12.6
20160108 0135 12.6
20160108 0140 12.6
20160108 0145 12.5
20160108 0150 12.6
20160108 0155 12.5
20160108 0200 12.7
20160108 0205 12.8
20160108 0210 12.6
20160108 0215 13.0
20160108 0220 13.3
20160108 0225 13.2
20160108 0230 13.3
20160108 0235 13.0
20160108 0240 12.9
20160108 0245 12.7
20160108 0250 12.8
20160108 0255 13.1
20160108 0300 13.2
20160108 0305 13.0
20160108 0310 12.9
20160108 0315 12.7
20160108 0320 12.4
20160108 0325 12.7
20160108 0330 12.9
20160108 0335 12.8
20160108 0340 12.9
20160108 0345 12.6
20160108 0350 12.7
20160108 0355 12.5
20160108 0400 12.6
20160108 0405 12.6
20160108 0410 12.9
20160108 0415 12.7
20160108 0420 12.7
20160108 0425 12.9
20160108 0430 12.8
20160108 0435 12.6
20160108 0440 13.2
20160108 0445 12.9
20160108 0450 13.0
20160108 0455 13.1
20160108 0500 13.2
20160108 0505 13.4
20160108 0510 13.2
20160108 0515 13.1
20160108 0520 12.9
20160108 0525 13.0
20160108 0530 13.2
20160108 0535 13.2
20160108 0540 13.6
20160108 0545 13.2
20160108 0550 12.9
20160108 0555 13.2
20160108 0600 12.9
20160108 0605 13.1
20160108 0610 12.9
20160108 0615 12.7
20160108 0620 12.9
20160108 0625 13.0
20160108 0630 12.7
20160108 0635 12.6
20160108 0640 12.5
20160108 0645 12.6
20160108 0650 12.7
20160108 0655 12.5
20160108 0700 12.1
20160108 0705 11.9
20160108 0710 12.2
20160108 0715 12.5
20160108 0720 12.2
20160108 0725 12.1
20160108 0730 12.1
20160108 0735 12.0
20160108 0740 12.1
20160108 0745 12.1
20160108 0750 12.0
20160108 0755 11.9
20160108 0800 11.9
20160108 0805 11.6
20160108 0810 11.3
20160108 0815 11.1
20160108 0820 11.0
20160108 0825 10.2
20160108 0830 10.1
20160108 0835 10.8
20160108 0840 10.7
20160108 0845 10.7
20160108 0850 9.5
20160108 0855 9.6
20160108 0900 9.7
20160108 0905 9.1
20160108 0910 8.8
20160108 0915 9.4
20160108 0920 9.3
20160108 0925 8.5
20160108 0930 8.0
20160108 0935 7.9
20160108 0940 8.0
20160108 0945 8.9
20160108 0950 9.0
20160108 0955 9.2
20160108 1000 9.6
20160108 1005 9.6
20160108 1010 9.5
20160108 1015 8.8
20160108 1020 9.6
20160108 1025 8.6
20160108 1030 9.2
20160108 1035 9.9
20160108 1040 9.6
20160108 1045 9.0
20160108 1050 7.8
20160108 1055 8.8
20160108 1100 9.6
20160108 1105 9.6
20160108 1110 9.4
20160108 1115 8.7
20160108 1120 9.1
20160108 1125 8.2
20160108 1130 7.1
20160108 1135 7.0
20160108 1140 7.9
20160108 1145 8.9
20160108 1150 7.7
20160108 1155 6.2
20160108 1200 6.0
20160108 1205 5.8
20160108 1210 6.1
20160108 1215 6.3
20160108 1220 6.5
20160108 1225 6.1
20160108 1230 5.9
20160108 1235 6.5
20160108 1240 6.5
20160108 1245 7.5
20160108 1250 5.9
20160108 1255 5.4
20160108 1300 7.5
20160108 1305 8.0
20160108 1310 6.4
20160108 1315 8.4
20160108 1320 8.3
20160108 1325 7.3
20160108 1330 8.5
20160108 1335 8.3
20160108 1340 8.2
20160108 1345 8.6
20160108 1350 9.0
20160108 1355 8.4
20160108 1400 9.2
20160108 1405 9.0
20160108 1410 8.3
20160108 1415 7.8
20160108 1420 7.7
20160108 1425 7.8
20160108 1430 7.3
20160108 1435 7.3
20160108 1440 6.4
20160108 1445 6.6
20160108 1450 6.5
20160108 1455 7.4
20160108 1500 8.1
20160108 1505 7.9
20160108 1510 8.4
20160108 1515 7.3
20160108 1520 6.7
20160108 1525 7.0
20160108 1530 7.1
20160108 1535 7.3
20160108 1540 8.2
20160108 1545 9.2
20160108 1550 10.9
20160108 1555 9.6
20160108 1600 11.3
20160108 1605 11.6
20160108 1610 10.2
20160108 1615 10.1
20160108 1620 10.1
20160108 1625 11.1
20160108 1630 11.6
20160108 1635 11.4
20160108 1640 12.3
20160108 1645 12.6
20160108 1650 12.8
20160108 1655 13.2
20160108 1700 13.5
20160108 1705 13.6
20160108 1710 13.7
20160108 1715 13.9
20160108 1720 14.2
20160108 1725 14.2
20160108 1730 14.5
20160108 1735 14.4
20160108 1740 14.6
20160108 1745 14.5
20160108 1750 14.7
20160108 1755 15.0
20160108 1800 15.2
20160108 1805 14.8
20160108 1810 14.8
20160108 1815 15.1
20160108 1820 14.6
20160108 1825 14.6
20160108 1830 14.5
20160108 1835 14.3
20160108 1840 14.3
20160108 1845 14.3
20160108 1850 14.2
20160108 1855 14.7
20160108 1900 14.9
20160108 1905 14.7
20160108 1910 14.8
20160108 1915 14.8
20160108 1920 14.6
20160108 1925 14.9
20160108 1930 14.5
20160108 1935 14.8
20160108 1940 14.7
20160108 1945 15.2
20160108 1950 15.0
20160108 1955 14.8
20160108 2000 14.9
20160108 2005 15.4
20160108 2010 15.5
20160108 2015 15.3
20160108 2020 15.3
20160108 2025 15.4
20160108 2030 15.8
20160108 2035 16.2
20160108 2040 16.3
20160108 2045 16.4
20160108 2050 16.4
20160108 2055 15.9
20160108 2100 16.0
20160108 2105 16.4
20160108 2110 15.7
20160108 2115 15.7
20160108 2120 15.8
20160108 2125 16.0
20160108 2130 15.9
20160108 2135 16.3
20160108 2140 16.1
20160108 2145 16.1
20160108 2150 16.1
20160108 2155 16.3
20160108 2200 16.3
20160108 2205 16.5
20160108 2210 16.5
20160108 2215 16.6
20160108 2220 17.2
20160108 2225 16.7
20160108 2230 17.4
20160108 2235 17.4
20160108 2240 16.9
20160108 2245 16.5
20160108 2250 16.4
20160108 2255 16.5
20160108 2300 16.4
20160108 2305 16.4
20160108 2310 16.2
20160108 2315 16.4
20160108 2320 16.8
20160108 2325 16.7
20160108 2330 16.0
20160108 2335 15.7
20160108 2340 15.6
20160108 2345 15.6
20160108 2350 15.6
20160108 2355 15.5
20160109 0000 15.4
20160109 0005 15.3
20160109 0010 15.2
20160109 0015 15.1
20160109 0020 15.1
20160109 0025 15.1
20160109 0030 14.9
20160109 0035 14.6
20160109 0040 14.5
20160109 0045 14.5
20160109 0050 14.3
20160109 0055 14.3
20160109 0100 14.1
20160109 0105 14.0
20160109 0110 13.6
20160109 0115 13.4
20160109 0120 13.6
20160109 0125 13.7
20160109 0130 14.4
20160109 0135 14.9
20160109 0140 14.9
20160109 0145 14.6
20160109 0150 14.1
20160109 0155 14.3
20160109 0200 14.0
20160109 0205 13.7
20160109 0210 13.1
20160109 0215 12.9
20160109 0220 12.3
20160109 0225 12.6
20160109 0230 12.6
20160109 0235 11.6
20160109 0240 12.2
20160109 0245 10.9
20160109 0250 11.1
20160109 0255 11.5
20160109 0300 11.1
20160109 0305 11.3
20160109 0310 10.7
20160109 0315 10.9
20160109 0320 11.5
20160109 0325 10.6
20160109 0330 10.2
20160109 0335 9.5
20160109 0340 10.1
20160109 0345 11.3
20160109 0350 10.0
20160109 0355 10.0
20160109 0400 10.1
20160109 0405 9.7
20160109 0410 9.4
20160109 0415 9.9
20160109 0420 10.4
20160109 0425 10.1
20160109 0430 9.1
20160109 0435 9.1
20160109 0440 9.0
20160109 0445 9.0
20160109 0450 9.4
20160109 0455 9.4
20160109 0500 9.4
20160109 0505 9.2
20160109 0510 9.6
20160109 0515 9.8
20160109 0520 9.5
20160109 0525 8.9
20160109 0530 8.2
20160109 0535 8.8
20160109 0540 9.0
20160109 0545 9.0
20160109 0550 8.6
20160109 0555 8.7
20160109 0600 9.2
20160109 0605 9.2
20160109 0610 9.1
20160109 0615 9.0
20160109 0620 9.1
20160109 0625 9.2
20160109 0630 9.5
20160109 0635 9.5
20160109 0640 9.6
20160109 0645 10.0
20160109 0650 10.3
20160109 0655 10.4
20160109 0700 10.5
20160109 0705 10.5
20160109 0710 10.5
20160109 0715 10.6
20160109 0720 10.5
20160109 0725 10.4
20160109 0730 10.2
20160109 0735 10.2
20160109 0740 10.2
20160109 0745 10.4
20160109 0750 10.4
20160109 0755 10.1
20160109 0800 9.8
20160109 0805 9.7
20160109 0810 9.6
20160109 0815 9.9
20160109 0820 9.9
